1225538385434956,0.0073089599609375,3.224365234375,8.48382568359375,0
1225538387937398,0.1342010498046875,3.1932525634765625,8.579605102539062,0
1225538390409321,0.2132110595703125,3.1932525634765625,8.579605102539062,0
1225538392881245,0.246734619140625,3.1094512939453125,8.665786743164062,0
1225538395353169,0.299407958984375,3.1190185546875,8.699310302734375,0
1225538397855610,0.30657958984375,3.08551025390625,8.761550903320312,0
1225538400327534,0.3041839599609375,3.1094512939453125,8.847747802734375,0
1225538402799458,0.32574462890625,3.1525421142578125,8.950698852539062,0
1225538405271382,0.29461669921875,3.1357879638671875,9.027313232421875,0
1225538407743306,0.3185577392578125,3.142974853515625,9.111114501953125,0
1225538410245747,0.3520660400390625,3.20281982421875,9.166183471679688,0
1225538412717671,0.3520660400390625,3.217193603515625,9.214065551757812,0
1225538415189595,0.385589599609375,3.2315521240234375,9.2978515625,0
1225538417661519,0.3712310791015625,3.2363433837890625,9.436721801757812,0
1225538420163960,0.390380859375,3.2530975341796875,9.525314331054688,0
1225538422635884,0.4143218994140625,3.238739013671875,9.506149291992188,0
1225538425138325,0.45501708984375,3.1932525634765625,9.54925537109375,0
1225538427610249,0.4957275390625,3.19085693359375,9.630645751953125,0
1225538430082173,0.522064208984375,3.20281982421875,9.72882080078125,0
1225538432554097,0.5579681396484375,3.1740875244140625,9.731216430664062,0
1225538435026021,0.5507965087890625,3.1669158935546875,9.798248291015625,0
1225538437497944,0.522064208984375,3.19085693359375,9.810211181640625,0
1225538439969868,0.5412139892578125,3.2483062744140625,9.791061401367188,0
1225538442472310,0.5460052490234375,3.2794342041015625,9.810211181640625,0
1225538444944233,0.5507965087890625,3.322540283203125,9.84613037109375,0
1225538447416157,0.5699462890625,3.27703857421875,9.834152221679688,0
1225538449888081,0.5771331787109375,3.33929443359375,9.882049560546875,0
1225538452390523,0.5579681396484375,3.365631103515625,9.8245849609375,0
1225538454862446,0.5723419189453125,3.387176513671875,9.7623291015625,0
1225538457334370,0.553192138671875,3.4470367431640625,9.714447021484375,0
1225538459806294,0.5316314697265625,3.45660400390625,9.659378051757812,0
