1225588067910436,5.5642547607421875,2.99212646484375,7.9882354736328125,0
1225588070412878,5.5283355712890625,2.9131317138671875,8.000198364257812,0
1225588072884802,5.4613037109375,2.94903564453125,7.949920654296875,0
1225588075356725,5.4014434814453125,2.9203033447265625,7.90203857421875,0
1225588077828649,5.382293701171875,2.8101806640625,7.8421783447265625,0
1225588080331091,5.3751068115234375,2.764678955078125,7.8876800537109375,0
1225588082803014,5.3320159912109375,2.731170654296875,7.8062744140625,0
1225588085274938,5.3272247314453125,2.6617279052734375,7.76556396484375,0
1225588087746862,5.2793426513671875,2.616241455078125,7.7344512939453125,0
1225588090249303,5.219482421875,2.5994873046875,7.712890625,0
1225588092721227,5.214691162109375,2.6066741943359375,7.696136474609375,0
1225588095193151,5.1428680419921875,2.5707550048828125,7.638671875,0
1225588097665075,5.1380767822265625,2.5348358154296875,7.6291046142578125,0
1225588100136999,5.15484619140625,2.5540008544921875,7.590789794921875,0
1225588102639440,5.1572418212890625,2.542022705078125,7.5716400146484375,0
1225588105111364,5.1309051513671875,2.551605224609375,7.5141754150390625,0
1225588107583288,5.193145751953125,2.5707550048828125,7.49981689453125,0
1225588110055212,5.1739959716796875,2.594696044921875,7.5141754150390625,0
1225588112557653,5.162017822265625,2.647369384765625,7.5285491943359375,0
1225588115029577,5.13568115234375,2.716796875,7.5453033447265625,0
1225588117501501,5.13330078125,2.73834228515625,7.58599853515625,0
1225588119973425,5.1763916015625,2.783843994140625,7.612335205078125,0
1225588122475866,5.2577972412109375,2.80059814453125,7.631500244140625,0
1225588124947790,5.341583251953125,2.8149566650390625,7.64825439453125,0
1225588127419714,5.425384521484375,2.791015625,7.6889495849609375,0
1225588129891637,5.5115814208984375,2.8221435546875,7.7296600341796875,0
1225588132363561,5.6240997314453125,2.8628387451171875,7.7990875244140625,0
1225588134866003,5.6767730712890625,2.8556671142578125,7.87091064453125,0
1225588137337927,5.7031097412109375,2.8245391845703125,7.885284423828125,0
1225588139809850,5.80126953125,2.8460845947265625,7.971466064453125,0
1225588142281774,5.8347930908203125,2.853271484375,8.01934814453125,0
1225588144784216,5.8707122802734375,2.8820037841796875,8.083999633789062,0
1225588147256139,5.9401397705078125,2.8867950439453125,8.052871704101562,0
1225588149758581,5.964080810546875,2.932281494140625,8.167800903320312,0
1225588152230505,5.954498291015625,2.9418487548828125,8.20849609375,0
1225588154702428,5.91619873046875,2.91790771484375,8.167800903320312,0
1225588157174352,5.97845458984375,2.98016357421875,8.151031494140625,0
1225588159646276,5.9616851806640625,2.996917724609375,8.242019653320312,0
1225588162118200,5.9664764404296875,3.0328369140625,8.26116943359375,0
1225588164620641,5.95928955078125,3.016082763671875,8.30426025390625,0
1225588167123083,5.942535400390625,3.0088958740234375,8.340179443359375,0
1225588169595007,5.9401397705078125,3.0041046142578125,8.349761962890625,0
1225588172097448,5.9616851806640625,3.0471954345703125,8.30426025390625,0
1225588174569372,5.95928955078125,2.996917724609375,8.225250244140625,0
1225588177041296,5.973663330078125,2.9873504638671875,8.15582275390625,0
1225588179513219,6.0023956298828125,3.016082763671875,8.14385986328125,0
1225588181985143,5.92816162109375,3.0471954345703125,8.14385986328125,0
1225588184457067,5.94732666015625,3.01129150390625,8.088790893554688,0
1225588186959509,6.02154541015625,3.0735321044921875,8.036117553710938,0
1225588189431432,6.0047760009765625,3.1190185546875,8.0911865234375,0
