103170560151259,-2.741241455078125,5.6520843505859375,6.238067626953125,0
103170562653700,-2.75799560546875,5.6353302001953125,6.1710357666015625,0
103170565125624,-2.853759765625,5.6640625,6.132720947265625,0
103170567628065,-2.942352294921875,5.711944580078125,6.1470947265625,0
103170570099989,-2.973480224609375,5.7622222900390625,6.0728759765625,0
103170572571913,-3.0045928955078125,5.88671875,6.154266357421875,0
103170575043837,-3.059661865234375,5.965728759765625,6.2572174072265625,0
103170577546278,-3.076416015625,6.059112548828125,6.3697509765625,0
103170580018202,-3.1075439453125,6.15008544921875,6.4415740966796875,0
103170582490126,-3.112335205078125,6.1907806396484375,6.513397216796875,0
103170584962050,-3.069244384765625,6.312896728515625,6.618743896484375,0
103170587464491,-3.069244384765625,6.3511962890625,6.692962646484375,0
103170589936415,-3.0333251953125,6.3320465087890625,6.73846435546875,0
103170592408339,-3.0093841552734375,6.3751373291015625,6.8318328857421875,0
103170594880263,-2.96868896484375,6.420623779296875,6.86773681640625,0
103170597382704,-2.920806884765625,6.4373931884765625,6.913238525390625,0
103170599854628,-2.8968658447265625,6.4373931884765625,6.956329345703125,0
103170602326552,-2.8394012451171875,6.420623779296875,7.0257568359375,0
103170604828993,-2.80108642578125,6.365570068359375,6.9898529052734375,0
103170607300917,-2.7436370849609375,6.3392333984375,7.0688629150390625,0
103170609772841,-2.6861724853515625,6.3392333984375,7.0975799560546875,0
103170612275282,-2.552093505859375,6.2434539794921875,7.119140625,0
103170614747206,-2.42999267578125,6.1955718994140625,7.1765899658203125,0
103170617219130,-2.33660888671875,6.1836090087890625,7.2555999755859375,0
103170619691054,-2.2647857666015625,6.1907806396484375,7.36334228515625,0
103170622193495,-2.1786041259765625,6.1955718994140625,7.4543304443359375,0
103170624665419,-2.10198974609375,6.250640869140625,7.506988525390625,0
103170627137343,-2.0277557373046875,6.272186279296875,7.5285491943359375,0
103170629639784,-1.9463653564453125,6.2649993896484375,7.6243133544921875,0
103170632111708,-1.8505859375,6.25543212890625,7.61712646484375,0
103170634583632,-1.8529815673828125,6.2578277587890625,7.578826904296875,0
103170637055556,-1.764404296875,6.2266998291015625,7.5548858642578125,0
103170639557997,-1.7093353271484375,6.1309356689453125,7.4399566650390625,0
103170642029921,-1.6303253173828125,6.03277587890625,7.3441925048828125,0
103170644532362,-1.6135711669921875,5.9298248291015625,7.2364501953125,0
103170647004286,-1.5608978271484375,5.8316497802734375,7.10955810546875,0
103170649476210,-1.5130157470703125,5.6832122802734375,7.0688629150390625,0
103170651948134,-1.5656890869140625,5.5778656005859375,7.0257568359375,0
