@relation accelerometer

@attribute minimum_for_axis_X numeric
@attribute minimum_for_axis_Y numeric
@attribute minimum_for_axis_Z numeric
@attribute minimum_for_magnitude numeric
@attribute average_acceleration_for_axis_X numeric
@attribute average_acceleration_for_axis_Y numeric
@attribute average_acceleration_for_axis_Z numeric
@attribute average_acceleration_for_magnitude numeric
@attribute standard_deviation_for_axis_X numeric
@attribute standard_deviation_for_axis_Y numeric
@attribute standard_deviation_for_axis_Z numeric
@attribute standard_deviation_for_magnitude numeric
@attribute average_absolute_difference_for_axis_X numeric
@attribute average_absolute_difference_for_axis_Y numeric
@attribute average_absolute_difference_for_axis_Z numeric
@attribute average_absolute_difference_for_magnitude numeric
@attribute zero_crossing_rate_for_axis_X numeric
@attribute zero_crossing_rate_for_axis_Y numeric
@attribute zero_crossing_rate_for_axis_Z numeric
@attribute bin0_X numeric
@attribute bin1_X numeric
@attribute bin2_X numeric
@attribute bin3_X numeric
@attribute bin4_X numeric
@attribute bin5_X numeric
@attribute bin6_X numeric
@attribute bin7_X numeric
@attribute bin8_X numeric
@attribute bin9_X numeric
@attribute bin0_Y numeric
@attribute bin1_Y numeric
@attribute bin2_Y numeric
@attribute bin3_Y numeric
@attribute bin4_Y numeric
@attribute bin5_Y numeric
@attribute bin6_Y numeric
@attribute bin7_Y numeric
@attribute bin8_Y numeric
@attribute bin9_Y numeric
@attribute bin0_Z numeric
@attribute bin1_Z numeric
@attribute bin2_Z numeric
@attribute bin3_Z numeric
@attribute bin4_Z numeric
@attribute bin5_Z numeric
@attribute bin6_Z numeric
@attribute bin7_Z numeric
@attribute bin8_Z numeric
@attribute bin9_Z numeric
@attribute bin0_magnitude numeric
@attribute bin1_magnitude numeric
@attribute bin2_magnitude numeric
@attribute bin3_magnitude numeric
@attribute bin4_magnitude numeric
@attribute bin5_magnitude numeric
@attribute bin6_magnitude numeric
@attribute bin7_magnitude numeric
@attribute bin8_magnitude numeric
@attribute bin9_magnitude numeric
@attribute userID {rRHyStiEKkN4Cq5rVSxlpvrCwA72}

@data
-3.93115234375,-0.7811279296875,4.6650848388671875,7.8433374164394225,-1.0131596624851227,3.8429773151874542,8.96960499882698,10.329550323678541,1.6118233837837015,2.6105264143930738,1.6453078005132578,1.2919100709773388,1.3024846330517903,1.9724436594406143,1.3101291734492406,1.0393884614959294,0.005859375,0.00390625,0.0,0.0,0.0,0.0,0.10546875,0.65234375,0.216796875,0.025390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546875,0.326171875,0.423828125,0.150390625,0.03515625,0.009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0390625,0.462890625,0.447265625,0.05078125,0.0,0.0,0.083984375,0.751953125,0.1640625,0.0,0.0,0.0,0.0,0.0,rRHyStiEKkN4Cq5rVSxlpvrCwA72

-3.7180633544921875,-16.884536743164062,-0.281341552734375,0.7138575702950918,3.45286363363266,0.6662593483924866,8.402810633182526,10.689406005869998,3.8764918282055016,4.654366649098305,3.7327315671349366,4.396998671963382,2.916951412335038,3.6469996282830834,2.800631854683161,3.2959993809631913,0.05078125,0.009765625,0.00390625,0.0,0.0,0.0,0.01171875,0.154296875,0.318359375,0.3046875,0.119140625,0.037109375,0.0546875,0.009765625,0.0390625,0.08984375,0.068359375,0.083984375,0.337890625,0.294921875,0.076171875,0.0,0.0,0.0,0.0,0.0,0.0,0.005859375,0.060546875,0.12890625,0.384765625,0.28125,0.138671875,0.033203125,0.080078125,0.232421875,0.31640625,0.189453125,0.076171875,0.03515625,0.033203125,0.001953125,0.001953125,rRHyStiEKkN4Cq5rVSxlpvrCwA72

-1.0174102783203125,-13.90374755859375,-4.6387939453125,4.80897380620128,8.199555784463882,-5.074769496917725,2.867832362651825,11.271319188712102,2.8259206640990033,4.476155890083038,2.6607345104842905,3.0445252508748615,2.2590795090654865,3.5835267640650272,2.099981090752408,2.5128708644793134,0.00390625,0.01953125,0.05859375,0.0,0.0,0.0,0.0,0.001953125,0.015625,0.189453125,0.361328125,0.369140625,0.0625,0.08203125,0.119140625,0.197265625,0.2578125,0.2578125,0.060546875,0.009765625,0.005859375,0.009765625,0.0,0.0,0.0,0.0,0.001953125,0.150390625,0.375,0.341796875,0.1015625,0.029296875,0.0,0.0,0.025390625,0.228515625,0.28125,0.34375,0.107421875,0.005859375,0.0078125,0.0,0.0,rRHyStiEKkN4Cq5rVSxlpvrCwA72

-2.8250274658203125,-17.511810302734375,-8.4527587890625,3.850591727052158,2.009473204612732,-9.801541060209274,-0.6752867102622986,10.627433939103698,2.3359653318064644,2.586607493147903,2.587997519690955,2.543000834251884,1.964467590674758,1.9511662165168673,1.4853124571964145,1.8218355667751585,0.046875,0.0,0.06640625,0.0,0.0,0.0,0.0,0.236328125,0.458984375,0.263671875,0.041015625,0.0,0.0,0.19921875,0.45703125,0.265625,0.076171875,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009765625,0.10546875,0.5390625,0.326171875,0.009765625,0.001953125,0.0,0.0078125,0.0,0.01171875,0.142578125,0.58984375,0.1796875,0.068359375,0.001953125,0.001953125,0.001953125,0.001953125,rRHyStiEKkN4Cq5rVSxlpvrCwA72

0.469390869140625,-17.07366943359375,-9.221298217773438,4.232917044640913,3.950998216867447,-9.147442191839218,-1.4221141636371613,10.47944159639398,1.3990043162187356,2.1093864386408145,2.6366563277958854,2.2019261795395177,1.2304080367321149,1.5051893056370318,2.095450235181488,1.5584998215748953,0.0,0.0,0.0546875,0.0,0.0,0.0,0.0,0.0,0.287109375,0.70703125,0.005859375,0.0,0.0,0.0859375,0.4609375,0.41796875,0.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01171875,0.07421875,0.138671875,0.36328125,0.3984375,0.013671875,0.0,0.0,0.0,0.0,0.025390625,0.17578125,0.537109375,0.224609375,0.029296875,0.0078125,0.0,0.0,0.0,rRHyStiEKkN4Cq5rVSxlpvrCwA72

