0.5316314697265625,1.838134765625,7.3872833251953125,8.130095475854917,2.463048219680786,2.5724565982818604,8.923297643661499,9.67681590283501,1.0804290017225258,0.3820688425794029,0.831611229844338,0.8206673920457326,0.891278438270092,0.31129857152700424,0.7136272676289082,0.6987800168854138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65625,0.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84375,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46875,0.53125,0.0,0.0,0.0,0.171875,0.828125,0.0,0.0,0.0,0.0,0.0,0.0,noname
2.3033447265625,2.2283782958984375,5.0697021484375,8.793636322444291,4.896511673927307,3.3192410469055176,7.4647603034973145,9.682820513899664,1.2424257086393076,0.7297089653807679,1.192018513949804,0.6751488264716754,1.0654164925217628,0.6190228015184402,0.8960868641734123,0.5659311359370746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.6328125,0.2734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1171875,0.765625,0.1171875,0.0,0.0,0.0,0.03125,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,noname
5.7222747802734375,-0.2735595703125,-0.396270751953125,7.943583422021447,8.956740498542786,2.212184429168701,3.98635995388031,10.470440050888326,2.4193807407585473,1.670007108853402,1.779002085917942,1.7846810537521294,2.006544118747115,1.4397297576069832,1.4362016301602125,1.420661238126662,0.0,0.015625,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.6796875,0.0859375,0.203125,0.0,0.0,0.0,0.0,0.09375,0.5390625,0.3671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390625,0.203125,0.640625,0.1171875,0.0,0.0,0.0,0.0,0.078125,0.7109375,0.1953125,0.015625,0.0,0.0,0.0,0.0,noname
6.6248779296875,-3.45306396484375,-1.15283203125,7.2853111722820385,10.904778480529785,0.3296687602996826,0.2444096803665161,11.080316168438411,2.2565813247664614,1.6599538440935202,0.8559353403881873,2.2112069661099607,1.8290091007947922,1.3968656472861767,0.7128201238811016,1.8293328965322078,0.0,0.0078125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1796875,0.46875,0.3515625,0.0,0.0,0.0,0.03125,0.453125,0.4140625,0.1015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.1796875,0.4609375,0.265625,0.09375,0.0,0.0,0.0,0.0,noname
3.375946044921875,-7.875152587890625,-3.592529296875,4.66414608525554,9.516870737075806,-3.8943573236465454,1.4143511056900024,11.113773034706274,2.874177789342735,2.6305011321238556,2.869663856137109,2.7634562402410663,2.2825864143669605,2.1516173146665096,2.3368713818490505,2.2676837109039263,0.0,0.03125,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.1015625,0.3203125,0.3046875,0.2734375,0.0,0.0,0.2890625,0.3203125,0.3203125,0.0703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.2421875,0.3984375,0.21875,0.078125,0.0,0.0,0.0,0.0625,0.1484375,0.359375,0.3203125,0.109375,0.0,0.0,0.0,0.0,noname
-3.4475250244140625,-18.016983032226562,-9.30029296875,3.4302210831620292,4.610179662704468,-8.387806177139282,0.5696666240692139,10.707396636434824,3.919386007256978,4.471006084897894,1.982270623828638,4.070148060142566,2.9677076190710068,3.7193076238036156,1.2597464583814144,3.5118853039346676,0.015625,0.0,0.09375,0.0,0.0,0.0,0.0234375,0.1171875,0.0546875,0.453125,0.2109375,0.0859375,0.0546875,0.1796875,0.140625,0.2734375,0.3828125,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0078125,0.015625,0.25,0.640625,0.0703125,0.0,0.0,0.0,0.0,0.1015625,0.3359375,0.171875,0.203125,0.1015625,0.0859375,0.0,0.0,0.0,noname
-12.918991088867188,-62.965728759765625,-6.2117767333984375,4.659050559437504,2.225011944770813,-9.94607675075531,0.649665117263794,11.1071765480677,4.544501540479758,11.31132289983484,2.8885484394156573,11.741807648890093,2.9655355513095856,6.376560319215059,2.1854577474296093,6.724013776226405,0.0234375,0.0,0.09375,0.0234375,0.0078125,0.0078125,0.0078125,0.1328125,0.4921875,0.2265625,0.0546875,0.0078125,0.0390625,0.0234375,0.0625,0.4453125,0.3984375,0.0,0.015625,0.0,0.0078125,0.0,0.046875,0.0,0.0,0.0078125,0.0546875,0.3359375,0.4140625,0.1328125,0.0546875,0.0,0.0,0.0,0.234375,0.421875,0.2109375,0.0,0.0078125,0.015625,0.015625,0.015625,0.078125,noname
-11.999618530273438,-12.622848510742188,-4.6627349853515625,7.95297681879395,-3.2119197845458984,-9.208119750022888,-2.3291893005371094,10.530843177082147,2.5497144840058534,2.1139268247867595,1.0756687636171312,1.3263320361364364,2.0074130594730377,1.6472291462123394,0.8212304711341858,0.9782256458477732,0.0,0.0,0.0078125,0.0078125,0.0390625,0.171875,0.171875,0.609375,0.0,0.0,0.0,0.0,0.0,0.0078125,0.6796875,0.1796875,0.1328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2109375,0.765625,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0859375,0.8359375,0.0625,0.015625,0.0,0.0,0.0,0.0,noname
-3.006988525390625,-10.223861694335938,-6.99468994140625,7.326200411204409,-2.141861319541931,-7.4774861335754395,-4.531723856925964,9.080028751905786,0.4661586166231654,1.1622518119772163,1.3676029791524358,1.4242327088092084,0.3833450358361006,0.9909303337335587,1.21136243827641,1.1484516587340774,0.0,0.0,0.0,0.0,0.0,0.0,0.0546875,0.9453125,0.0,0.0,0.0,0.0,0.0,0.0,0.1640625,0.8046875,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265625,0.6640625,0.0703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4140625,0.546875,0.0390625,0.0,0.0,0.0,0.0,0.0,noname
-6.6701202392578125,-12.79522705078125,-8.84539794921875,5.65223894832761,-2.369535446166992,-9.260342836380005,-3.5055837631225586,10.679797313721677,1.174289452395014,2.0183114829190707,3.2450231835306194,2.3627117805116167,0.8592001795768738,1.6418897360563278,2.808754086494446,1.9277955585256144,0.0,0.0,0.0234375,0.0,0.0,0.0234375,0.1953125,0.78125,0.0,0.0,0.0,0.0,0.0,0.078125,0.578125,0.25,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.3125,0.171875,0.359375,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0390625,0.1953125,0.359375,0.40625,0.0,0.0,0.0,0.0,0.0,noname
