timestamp,coordX,coordY,coordZ,stepNumber
115205044064168,-0.1459197998046875,3.6385650634765625,7.643463134765625,0
115205046536091,-0.12677001953125,3.7798309326171875,7.6099395751953125,0
115205049008015,-0.1985931396484375,3.8995361328125,7.5836029052734375,0
115205051510457,-0.2823944091796875,4.0455780029296875,7.564453125,0
115205053982380,-0.3302764892578125,4.232330322265625,7.4878387451171875,0
115205056454304,-0.4212493896484375,4.3472442626953125,7.48065185546875,0
115205058926228,-0.4619598388671875,4.42864990234375,7.43756103515625,0
115205061428669,-0.502655029296875,4.6321563720703125,7.4303741455078125,0
115205063900593,-0.5673065185546875,4.70159912109375,7.49981689453125,0
115205066372517,-0.617584228515625,4.845245361328125,7.5931854248046875,0
115205068844441,-0.639129638671875,4.9769287109375,7.717681884765625,0
115205071346882,-0.6630706787109375,5.0583343505859375,7.85894775390625,0
115205073818806,-0.682220458984375,5.1804351806640625,8.088790893554688,0
115205076290730,-0.7420806884765625,5.2594451904296875,8.220474243164062,0
115205078762654,-0.7181396484375,5.288177490234375,8.400039672851562,0
115205081265095,-0.766021728515625,5.3121185302734375,8.479034423828125,0
115205083737019,-0.7468719482421875,5.2450714111328125,8.586776733398438,0
115205086239460,-0.83544921875,5.235504150390625,8.641845703125,0
115205088711384,-0.823486328125,5.213958740234375,8.677764892578125,0
115205091183308,-0.861785888671875,5.182830810546875,8.641845703125,0
115205093655232,-0.9384002685546875,5.108612060546875,8.62030029296875,0
115205096127156,-0.971923828125,4.9912872314453125,8.649032592773438,0
115205098629597,-1.0174102783203125,4.9146728515625,8.622695922851562,0
115205101101521,-1.03656005859375,4.845245361328125,8.560440063476562,0
115205103573445,-1.0700836181640625,4.71356201171875,8.479034423828125,0
115205106075886,-1.09881591796875,4.6177978515625,8.435943603515625,0
115205108547810,-1.1012115478515625,4.5675201416015625,8.364120483398438,0
115205111019734,-1.094024658203125,4.4693603515625,8.309051513671875,0
115205113491658,-1.1275482177734375,4.35443115234375,8.294692993164062,0
115205115994099,-1.14190673828125,4.232330322265625,8.301864624023438,0
115205118466023,-1.094024658203125,4.170074462890625,8.354537963867188,0
115205120937947,-1.0820465087890625,4.0647430419921875,8.354537963867188,0
115205123440388,-1.115570068359375,4.000091552734375,8.416793823242188,0
115205125942830,-1.1395111083984375,3.990509033203125,8.469467163085938,0
115205128414753,-1.1347198486328125,3.98333740234375,8.553268432617188,0
115205130917195,-1.1227569580078125,3.99530029296875,8.656219482421875,0
115205133389119,-1.062896728515625,3.9857330322265625,8.8094482421875,0
115205135861043,-1.046142578125,4.016845703125,8.890838623046875,0
115205138332966,-1.06768798828125,4.0599517822265625,8.998580932617188,0
115205140804890,-1.0748748779296875,4.1030426025390625,9.103927612304688,0
115205143307332,-1.1060028076171875,4.179656982421875,9.178146362304688,0
115205145779255,-1.168243408203125,4.2826080322265625,9.185333251953125,0
115205148251179,-1.18499755859375,4.4047088623046875,9.290679931640625,0
115205150723103,-1.273590087890625,4.4789276123046875,9.305038452148438,0
115205153225544,-1.3597869873046875,4.5316009521484375,9.340957641601562,0
115205155697468,-1.42681884765625,4.6465301513671875,9.379257202148438,0
115205158169392,-1.4675140380859375,4.71356201171875,9.362503051757812,0
115205160671834,-1.5130157470703125,4.8213043212890625,9.367294311523438,0
115205163143757,-1.6782073974609375,4.8524322509765625,9.417572021484375,0
115205165615681,-1.769195556640625,4.9697418212890625,9.427139282226562,0
115205168087605,-1.8050994873046875,5.034393310546875,9.410385131835938,0
115205170590046,-1.8529815673828125,4.99847412109375,9.431930541992188,0
115205173061970,-1.9056549072265625,5.0367889404296875,9.388839721679688,0
115205175564412,-1.987060546875,5.0631103515625,9.283493041992188,0
115205178036335,-2.0253753662109375,5.0583343505859375,9.175750732421875,0
115205180508259,-2.0780487060546875,5.0104522705078125,8.974639892578125,0
115205182980183,-2.1426849365234375,5.02960205078125,8.742401123046875,0
115205185452107,-2.1642303466796875,5.0631103515625,8.608322143554688,0
115205187954548,-2.2121124267578125,5.082275390625,8.486221313476562,0
115205190426472,-2.267181396484375,5.1014251708984375,8.206100463867188,0
115205192898396,-2.3031005859375,5.1253662109375,7.928375244140625,0
115205195370320,-2.408447265625,5.13494873046875,7.813446044921875,0
115205197872761,-2.4850616455078125,5.1181793212890625,7.6985321044921875,0
115205200344685,-2.5592803955078125,5.1229705810546875,7.53094482421875,0
115205202816609,-2.647857666015625,5.099029541015625,7.46868896484375,0
115205205319050,-2.7484130859375,5.09423828125,7.40643310546875,0
115205207790974,-2.8082733154296875,5.120574951171875,7.327423095703125,0
115205210262898,-2.8513641357421875,5.077484130859375,7.36334228515625,0
115205212734822,-2.916015625,5.046356201171875,7.2963104248046875,0
115205215237263,-2.9519195556640625,5.0176239013671875,7.25799560546875,0
115205217709187,-3.006988525390625,5.0272064208984375,7.35137939453125,0
115205220211628,-3.1075439453125,5.0272064208984375,7.368133544921875,0
115205222683552,-3.100372314453125,5.067901611328125,7.4710845947265625,0
115205225155476,-3.1410675048828125,5.1181793212890625,7.53094482421875,0
115205227627400,-3.1697998046875,5.0966339111328125,7.5764312744140625,0
115205230099324,-3.239227294921875,5.087066650390625,7.6674041748046875,0
115205232601765,-3.2895050048828125,5.0918426513671875,7.8062744140625,0
115205235073689,-3.3373870849609375,5.1493072509765625,7.928375244140625,0
115205237545613,-3.3852691650390625,5.1540985107421875,8.040908813476562,0
115205240017537,-3.387664794921875,5.173248291015625,8.167800903320312,0
115205242519978,-3.344573974609375,5.213958740234375,8.311447143554688,0
115205244991902,-3.323028564453125,5.2378997802734375,8.44073486328125,0
115205247463826,-3.32781982421875,5.2929534912109375,8.507766723632812,0
115205249935750,-3.2847137451171875,5.352813720703125,8.639450073242188,0
115205252438191,-3.2847137451171875,5.415069580078125,8.742401123046875,0
115205254910115,-3.2679595947265625,5.47491455078125,8.871688842773438,0
115205257382039,-3.26556396484375,5.520416259765625,8.953094482421875,0
115205259884480,-3.2296600341796875,5.6137847900390625,9.063232421875,0
115205262356404,-3.19134521484375,5.6497039794921875,9.226028442382812,0
115205264828328,-3.1506500244140625,5.6712493896484375,9.340957641601562,0
115205267300252,-3.0836029052734375,5.6927947998046875,9.467849731445312,0
115205269802693,-3.047698974609375,5.668853759765625,9.463058471679688,0
115205272274617,-3.002197265625,5.6401214599609375,9.506149291992188,0
115205274746541,-2.9710845947265625,5.58984375,9.546859741210938,0
115205277218464,-2.9351654052734375,5.5922393798828125,9.568405151367188,0
115205279720906,-2.8872833251953125,5.553924560546875,9.501373291015625,0
115205282192830,-2.827423095703125,5.4916839599609375,9.436721801757812,0
115205284664753,-2.731658935546875,5.446197509765625,9.30743408203125,0
115205287167195,-2.6454620361328125,5.3647918701171875,9.1685791015625,0
115205289639119,-2.6023712158203125,5.2594451904296875,9.046463012695312,0
115205292111043,-2.51617431640625,5.216339111328125,8.90521240234375,0
115205294582966,-2.36773681640625,5.1181793212890625,8.720855712890625,0
115205297085408,-2.255218505859375,5.0367889404296875,8.579605102539062,0
115205299557332,-2.1067657470703125,4.9386138916015625,8.37847900390625,0
115205302029255,-2.001434326171875,4.8165130615234375,8.222854614257812,0
115205304501179,-1.838623046875,4.6944122314453125,8.115127563476562,0
115205307003621,-1.750030517578125,4.62738037109375,8.00738525390625,0
115205309475544,-1.685394287109375,4.5268096923828125,7.8924560546875,0
115205311947468,-1.580047607421875,4.3759765625,7.863739013671875,0
115205314449910,-1.50103759765625,4.368804931640625,7.8206329345703125,0
115205316921834,-1.4675140380859375,4.32330322265625,7.8517608642578125,0
115205319393757,-1.4818878173828125,4.23712158203125,7.87091064453125,0
115205321865681,-1.45794677734375,4.2083892822265625,7.823028564453125,0
115205324368123,-1.465118408203125,4.222747802734375,7.8517608642578125,0
115205326840046,-1.5106201171875,4.2275390625,7.9571075439453125,0
115205329311970,-1.558502197265625,4.2658538818359375,7.9786529541015625,0
115205331814412,-1.5393524169921875,4.3328857421875,7.9738616943359375,0
115205334286335,-1.5728607177734375,4.38555908203125,7.981048583984375,0
115205336758259,-1.623138427734375,4.45977783203125,7.9834442138671875,0
115205339230183,-1.68060302734375,4.53399658203125,7.8828887939453125,0
115205341732625,-1.7189178466796875,4.718353271484375,7.844573974609375,0
115205344204548,-1.7787628173828125,4.8404541015625,7.7942962646484375,0
115205346676472,-1.8889007568359375,4.9841156005859375,7.7296600341796875,0
115205349148396,-1.99664306640625,5.0702972412109375,7.686553955078125,0
115205351650837,-2.0277557373046875,5.11578369140625,7.6458587646484375,0
115205354122761,-1.7787628173828125,4.8284912109375,7.83740234375,0
115205356594685,-1.5345611572265625,4.433441162109375,8.258773803710938,0
115205359097127,-1.6303253173828125,4.675262451171875,8.491012573242188,0
115205361569050,-1.7093353271484375,5.0439605712890625,8.603546142578125,0
115205364040974,-1.7739715576171875,5.1660614013671875,8.605941772460938,0
115205366512898,-1.8314361572265625,5.3360595703125,8.562835693359375,0
115205369015339,-1.8505859375,5.4988555908203125,8.50537109375,0
115205371487263,-1.759613037109375,5.64251708984375,8.359329223632812,0
115205373959187,-1.716522216796875,5.6975860595703125,8.23004150390625,0
115205376461628,-1.6351165771484375,5.7502593994140625,8.069625854492188,0
115205378933552,-1.5561065673828125,5.752655029296875,7.9523162841796875,0
115205381405476,-1.48907470703125,5.71673583984375,7.94512939453125,0
115205383877400,-1.4555511474609375,5.6880035400390625,7.8350067138671875,0
115205386349324,-1.422027587890625,5.6784210205078125,7.7368316650390625,0
115205388851765,-1.335845947265625,5.5826568603515625,7.64825439453125,0
115205391323689,-1.2568359375,5.5778656005859375,7.4232025146484375,0
115205393795613,-1.156280517578125,5.6089935302734375,6.987457275390625,0
115205396298054,-1.05810546875,5.6880035400390625,6.0561065673828125,0
115205398769978,-1.010223388671875,5.7358856201171875,5.6538848876953125,0
115205401241902,-0.96234130859375,5.7765960693359375,5.8861236572265625,0
115205403713826,-1.05810546875,5.7981414794921875,6.046539306640625,0
115205406216267,-1.1179656982421875,5.838836669921875,6.190185546875,0
115205408718709,-1.158660888671875,5.9058837890625,6.3673553466796875,0
115205411190632,-1.2281036376953125,5.879547119140625,6.5469207763671875,0
115205413662556,-1.2711944580078125,5.89630126953125,6.745635986328125,0
115205416164998,-1.3549957275390625,5.8891143798828125,6.9395751953125,0
115205418636921,-1.3885040283203125,5.869964599609375,7.1741943359375,0
115205421139363,-1.390899658203125,5.826873779296875,7.253204345703125,0
115205423611287,-1.410064697265625,5.807708740234375,7.4016571044921875,0
115205426083210,-1.4866790771484375,5.721527099609375,7.4926300048828125,0
115205428555134,-1.4794921875,5.5970306396484375,7.5716400146484375,0
115205431027058,-1.50103759765625,5.563507080078125,7.57403564453125,0
115205433529500,-1.5034332275390625,5.458160400390625,7.442352294921875,0
115205436001423,-1.5106201171875,5.3360595703125,7.2651824951171875,0
115205438473347,-1.4340057373046875,5.2187347412109375,7.1741943359375,0
115205440945271,-1.42681884765625,5.13494873046875,7.04730224609375,0
115205443447712,-1.4076690673828125,5.0272064208984375,7.0113983154296875,0
115205445919636,-1.36456298828125,4.9314422607421875,7.104766845703125,0
115205448391560,-1.189788818359375,5.09423828125,7.516571044921875,0
115205450894002,-0.77081298828125,5.601806640625,8.043304443359375,0
115205453365925,-0.23211669921875,6.219512939453125,8.026535034179688,0
115205455837849,0.0288543701171875,6.355987548828125,7.600372314453125,0
115205458309773,-0.0286102294921875,6.1644439697265625,7.4279937744140625,0
115205460812214,-0.236907958984375,5.90826416015625,7.64825439453125,0
115205463284138,-0.332672119140625,5.8579864501953125,7.9690704345703125,0
115205465786580,-0.1291656494140625,5.948974609375,8.08160400390625,0
115205468258503,0.2084197998046875,5.9633331298828125,8.227645874023438,0
115205470730427,0.5723419189453125,5.8125,8.634658813476562,0
115205473202351,0.8907623291015625,5.606597900390625,9.161392211914062,0
115205475674275,1.2331390380859375,5.3671875,9.692901611328125,0
115205478176716,1.48931884765625,5.055938720703125,9.929931640625,0
115205480648640,1.5850830078125,4.64892578125,10.224411010742188,0
115205483120564,1.568328857421875,4.2610626220703125,10.561996459960938,0
115205485592488,1.5419921875,3.842071533203125,10.820571899414062,0
115205488094929,1.5300140380859375,3.4015350341796875,10.885208129882812,0
115205490566853,1.5276336669921875,2.953826904296875,10.837326049804688,0
115205493038777,1.56353759765625,2.5372314453125,10.71282958984375,0
115205495510701,1.577911376953125,2.0488128662109375,10.389617919921875,0
115205498013142,1.642547607421875,1.6106719970703125,9.913162231445312,0
115205500485066,1.6473388671875,1.2084503173828125,9.281097412109375,0
115205502956990,1.6305694580078125,0.8349609375,8.467071533203125,0
115205505428914,1.5826873779296875,0.5428619384765625,7.559661865234375,0
115205507931355,1.462982177734375,0.26513671875,6.680999755859375,0
115205510403279,1.261871337890625,0.202880859375,5.835845947265625,0
115205512875203,0.967376708984375,0.226837158203125,5.1989898681640625,0
115205515377644,0.5986785888671875,0.3585052490234375,4.789581298828125,0
115205517849568,0.280242919921875,0.42315673828125,4.6985931396484375,0
115205520321492,-0.1363372802734375,0.7535552978515625,4.906890869140625,0
115205522793416,-0.6439208984375,1.1629638671875,5.18701171875,0
115205525295857,-1.0006561279296875,1.565185546875,5.5102386474609375,0
115205527767781,-1.304718017578125,1.94586181640625,5.7544403076171875,0
115205530239705,-1.623138427734375,2.3480987548828125,5.941192626953125,0
115205532742146,-1.929595947265625,2.625823974609375,5.9866790771484375,0
115205535214070,-2.1786041259765625,2.8891754150390625,6.048919677734375,0
115205537685994,-2.434783935546875,3.0519866943359375,6.1590576171875,0
115205540157918,-2.604766845703125,3.15972900390625,6.3697509765625,0
115205542660359,-2.710113525390625,3.1525421142578125,6.554107666015625,0
115205545132283,-2.837005615234375,2.98974609375,6.7097320556640625,0
115205547604207,-2.920806884765625,2.721588134765625,6.9706878662109375,0
115205550076130,-2.8657379150390625,2.5563812255859375,7.3394012451171875,0
115205552578572,-2.635894775390625,2.551605224609375,7.7512054443359375,0
115205555050496,-2.42999267578125,2.4294891357421875,8.139068603515625,0
115205557522419,-2.2169036865234375,2.2427520751953125,8.603546142578125,0
115205559994343,-2.0181884765625,2.0631866455078125,9.02252197265625,0
115205562496785,-1.8889007568359375,2.1541595458984375,9.396026611328125,0
115205564968709,-1.9990386962890625,2.467803955078125,9.874862670898438,0
115205567471150,-2.932769775390625,3.0256500244140625,10.392013549804688,0
115205569943074,-3.3637237548828125,3.43505859375,10.609878540039062,0
115205572414998,-2.7723541259765625,3.5404052734375,10.430313110351562,0
115205574886921,-2.2647857666015625,3.715179443359375,10.212448120117188,0
115205577358845,-2.1474761962890625,3.9546051025390625,10.080764770507812,0
115205579861287,-1.5968017578125,4.083892822265625,9.33856201171875,0
115205582333210,-0.555328369140625,4.126983642578125,8.447921752929688,0
115205584805134,0.3760223388671875,4.1557159423828125,7.7512054443359375,0
115205587277058,1.2331390380859375,4.3185272216796875,7.020965576171875,0
115205589779500,2.085479736328125,4.6249847412109375,6.5110015869140625,0
115205592251423,2.719940185546875,5.0535430908203125,6.0441436767578125,0
115205594723347,3.0455474853515625,5.4773101806640625,5.62994384765625,0
115205597225789,3.1868133544921875,5.807708740234375,5.5006561279296875,0
115205599697712,3.064697265625,5.9561614990234375,5.7568359375,0
115205602169636,2.846832275390625,5.88671875,6.2141265869140625,0
115205604641560,2.48291015625,5.7813720703125,6.81268310546875,0
115205607144002,2.0184326171875,5.5970306396484375,7.5955810546875,0
115205609615925,1.451019287109375,5.3121185302734375,8.232437133789062,0
115205612087849,0.8907623291015625,5.1397247314453125,8.6107177734375,0
115205614590291,0.3401031494140625,4.9769287109375,8.835784912109375,0
115205617062214,-0.12677001953125,4.8213043212890625,9.036895751953125,0
115205619534138,-0.7277069091796875,4.665679931640625,9.065628051757812,0
115205622006062,-1.81707763671875,4.476531982421875,9.238006591796875,0
115205624508503,-2.044525146484375,4.464569091796875,9.15899658203125,0
115205626980427,-2.075653076171875,4.3999176025390625,9.008163452148438,0
115205629452351,-2.4970245361328125,4.3041534423828125,9.020126342773438,0
115205631924275,-2.7819366455078125,4.2203521728515625,9.257156372070312,0
115205634426716,-2.7029266357421875,4.1940155029296875,9.439117431640625,0
115205636898640,-2.32464599609375,4.105438232421875,9.427139282226562,0
115205639370564,-2.013397216796875,4.0791015625,9.498977661132812,0
115205641842488,-1.939178466796875,3.99530029296875,9.575592041015625,0
115205644344929,-1.8889007568359375,4.2275390625,10.107101440429688,0
115205646816853,-1.982269287109375,4.3304901123046875,10.856491088867188,0
115205649288777,-2.118743896484375,4.423858642578125,11.809371948242188,0
115205651760701,-2.3054962158203125,4.6776580810546875,12.735931396484375,0
115205654263142,-2.183380126953125,5.1229705810546875,13.58587646484375,0
115205656735066,-1.57525634765625,5.4294281005859375,13.571502685546875,0
115205659237507,-0.576873779296875,5.3647918701171875,12.386383056640625,0
115205661709431,0.744720458984375,5.2331085205078125,9.829376220703125,0
115205664181355,2.1692657470703125,5.288177490234375,8.194137573242188,0
115205666653279,3.205963134765625,5.4102783203125,8.560440063476562,0
115205669125203,3.9577484130859375,5.3504180908203125,8.785491943359375,0
115205671627644,4.2234954833984375,5.156494140625,8.677764892578125,0
115205674099568,3.90985107421875,4.7686309814453125,9.072799682617188,0
115205676571492,3.4549560546875,4.44781494140625,9.656982421875,0
115205679043416,3.2035675048828125,4.189239501953125,9.86767578125,0
115205681545857,3.0407562255859375,3.5547637939453125,9.999359130859375,0
115205684017781,2.942596435546875,2.716796875,10.171737670898438,0
115205686489705,3.332855224609375,1.632232666015625,10.2890625,0
115205688961628,2.9066925048828125,1.8165740966796875,10.734375,0
115205691464070,1.7646484375,2.72637939453125,10.813385009765625,0
115205693966511,0.6513519287109375,3.4326629638671875,10.741561889648438,0
115205696438435,-0.4164581298828125,4.2131805419921875,10.557205200195312,0
115205698940877,-1.264007568359375,4.9314422607421875,10.245956420898438,0
115205701412800,-1.7045440673828125,5.266632080078125,9.915557861328125,0
115205703884724,-1.8721466064453125,5.1636810302734375,9.94189453125,0
115205706356648,-1.3502044677734375,4.981719970703125,9.453475952148438,0
115205708859089,-0.66546630859375,4.7422943115234375,8.6849365234375,0
115205711331013,-0.100433349609375,4.5363922119140625,7.9738616943359375,0
115205713802937,0.1365966796875,4.285003662109375,7.4974212646484375,0
115205716274861,0.122222900390625,4.1533203125,6.9683074951171875,0
115205718777302,0.1078643798828125,3.8923492431640625,6.49664306640625,0
115205721249226,0.1030731201171875,3.650543212890625,6.1231536865234375,0
115205723721150,0.026458740234375,3.408721923828125,5.8071136474609375,0
115205726223591,-0.1411285400390625,3.3680267333984375,5.4647369384765625,0
115205728695515,-0.0860595703125,3.41351318359375,5.3905181884765625,0
115205731167439,0.18927001953125,3.5260467529296875,5.8502044677734375,0
115205733639363,0.299407958984375,3.63616943359375,6.2763824462890625,0
115205736141804,0.1916656494140625,3.7870025634765625,6.69775390625,0
115205738613728,0.0551910400390625,4.0192413330078125,6.9898529052734375,0
115205741085652,-0.1147918701171875,4.244293212890625,7.0329437255859375,0
115205743557576,-0.2297210693359375,4.2730255126953125,7.020965576171875,0
115205746060017,-0.2991485595703125,4.2706298828125,6.965911865234375,0
115205748531941,-0.428436279296875,4.1557159423828125,7.071258544921875,0
115205751003865,-0.493072509765625,4.06951904296875,7.2484283447265625,0
115205753475789,-0.46435546875,3.9761505126953125,7.4040374755859375,0
115205755978230,-0.3518218994140625,3.937835693359375,7.5764312744140625,0
115205758450154,-0.344635009765625,3.904327392578125,7.7775421142578125,0
115205760922078,-0.4356231689453125,3.7439117431640625,7.7248687744140625,0
115205763424519,-0.3566131591796875,3.7870025634765625,7.557281494140625,0
115205765896443,-0.121978759765625,4.0144500732421875,7.993011474609375,0
115205768368367,-0.196197509765625,4.05755615234375,8.857330322265625,0
115205770870808,-0.1339569091796875,3.8875579833984375,9.348129272460938,0
115205773342732,0.02166748046875,3.7391204833984375,9.51812744140625,0
115205775814656,0.1389923095703125,3.6481475830078125,9.563613891601562,0
115205778286580,0.1365966796875,3.5475921630859375,9.508544921875,0
115205780758503,0.0503997802734375,3.6266021728515625,9.44390869140625,0
115205783260945,0.0695648193359375,3.7079925537109375,9.269134521484375,0
115205785732869,0.227569580078125,3.8923492431640625,9.079986572265625,0
115205788204793,0.4765777587890625,4.1533203125,9.041671752929688,0
115205790707234,0.744720458984375,4.31134033203125,8.989013671875,0
115205793179158,0.955413818359375,4.3185272216796875,9.024917602539062,0
115205795651082,1.17327880859375,4.1988067626953125,9.0321044921875,0
115205798123005,1.2451171875,3.99530029296875,9.087173461914062,0
115205800625447,1.3073577880859375,3.794189453125,8.984222412109375,0
115205803097371,1.3025665283203125,3.619415283203125,8.862106323242188,0
115205805569294,1.2283477783203125,3.4589996337890625,8.728042602539062,0
115205808041218,1.2139892578125,3.35125732421875,8.548477172851562,0
115205810543660,1.1685028076171875,3.3057708740234375,8.21807861328125,0
115205813015584,1.1517333984375,3.298583984375,7.897247314453125,0
115205815518025,1.0775146484375,3.2890167236328125,7.538116455078125,0
115205817989949,1.0416107177734375,3.3584442138671875,7.178985595703125,0
115205820461873,0.924285888671875,3.322540283203125,6.9371795654296875,0
115205822933796,0.818939208984375,3.238739013671875,6.8318328857421875,0
115205825405720,0.6585235595703125,3.186065673828125,6.839019775390625,0
115205827908162,0.4933319091796875,3.1214141845703125,7.03533935546875,0
115205830380085,0.2395477294921875,2.9586181640625,7.358551025390625,0
115205832852009,0.026458740234375,2.8197479248046875,7.7296600341796875,0
115205835323933,-0.2680206298828125,2.7455291748046875,8.167800903320312,0
115205837826375,-0.6894073486328125,2.6713104248046875,8.50299072265625,0
115205840298298,-1.1395111083984375,2.66412353515625,8.807052612304688,0
115205842770222,-1.5465240478515625,2.7335662841796875,8.993789672851562,0
115205845242146,-2.0852203369140625,2.87481689453125,9.2236328125,0
115205847744587,-2.51617431640625,2.984954833984375,9.302642822265625,0
115205850216511,-2.98065185546875,3.11663818359375,9.374465942382812,0
115205852688435,-3.349365234375,3.250701904296875,9.448699951171875,0
115205855190877,-3.787506103515625,3.26507568359375,9.45587158203125,0
115205857662800,-4.22564697265625,3.2219696044921875,9.544464111328125,0
115205860134724,-4.527313232421875,3.1669158935546875,9.585159301757812,0
115205862606648,-4.6996917724609375,3.260284423828125,9.6761474609375,0
115205865109089,-4.793060302734375,3.3632354736328125,9.781494140625,0
115205867581013,-4.8002471923828125,3.4422454833984375,10.001754760742188,0
115205870052937,-4.5895538330078125,3.4063262939453125,10.157379150390625,0
115205872524861,-4.3525390625,3.29620361328125,10.176528930664062,0
115205875027302,-4.074798583984375,3.102264404296875,10.126251220703125,0
115205877499226,-3.861724853515625,2.901153564453125,10.059219360351562,0
115205879971150,-3.66778564453125,2.65216064453125,10.102310180664062,0
115205882443074,-3.619903564453125,2.3959808349609375,10.16217041015625,0
115205884945515,-3.555267333984375,2.1781005859375,10.360885620117188,0
115205887417439,-3.5001983642578125,1.99853515625,10.70086669921875,0
115205889889363,-3.41400146484375,1.9482574462890625,11.02886962890625,0
115205892391804,-3.37091064453125,1.9099578857421875,11.299407958984375,0
115205894863728,-3.3254241943359375,1.938690185546875,11.54840087890625,0
115205897335652,-3.344573974609375,1.993743896484375,11.878814697265625,0
115205899807576,-3.3517608642578125,1.97698974609375,12.14935302734375,0
115205902310017,-3.3828887939453125,2.00811767578125,12.367218017578125,0
115205904781941,-3.440338134765625,2.0703582763671875,12.4869384765625,0
115205907253865,-3.4690704345703125,2.05120849609375,12.489334106445312,0
115205909725789,-3.3924560546875,2.003326416015625,12.3935546875,0
115205912228230,-3.3254241943359375,1.9147491455078125,12.182876586914062,0
115205914700154,-3.30865478515625,1.7303924560546875,11.909927368164062,0
115205917172078,-3.248809814453125,1.5029449462890625,11.68487548828125,0
115205919674519,-3.2152862548828125,1.1869049072265625,11.4095458984375,0
115205922146443,-3.2416229248046875,0.96185302734375,11.08154296875,0
115205924618367,-3.2583770751953125,0.6912994384765625,10.8397216796875,0
115205927120808,-3.3206329345703125,0.46624755859375,10.684097290039062,0
115205929592732,-3.4307708740234375,0.3369598388671875,10.672134399414062,0
115205932064656,-3.555267333984375,0.2962646484375,10.657760620117188,0
115205934536580,-3.6318817138671875,0.327392578125,10.731979370117188,0
115205937039021,-3.682159423828125,0.4327239990234375,10.969009399414062,0
115205939510945,-3.76116943359375,0.554840087890625,11.320953369140625,0
115205941982869,-3.7396240234375,0.6577911376953125,11.814163208007812,0
115205944454793,-3.6773681640625,0.8349609375,12.326522827148438,0
115205946957234,-3.6366729736328125,0.9642486572265625,12.788604736328125,0
